persona_id,persona,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,estado_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_estado,oa_historial_nombres,oa_anios,estado_busqueda_patrimonial,estado_investigacion,fecha_estado_investigacion,motivo_estado_investigacion,iteracion_sugerida,siguiente_accion
prov-ba-dip-adorni-francisco-jorge,Adorni Francisco Jorge,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,ADORNI FRANCISCO JORGE,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-alessi-blanca-elida,Alessi Blanca Elida,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN Y LIBERTAD,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-alonso-soledad-antonia,Alonso Soledad Antonia,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-alvado-maite-milagros,Alvado Maite Milagros,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,ALVADO MAITE MILAGROS,2018,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-archanco-juan-ariel,Archanco Juan Ariel,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-balor-ana-luz,Balor Ana Luz,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,BALOR ANA LUZ,2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-barreiro-romina-melisa,Barreiro Romina Melisa,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-basualdo-marcela-maria-amelia,Basualdo Marcela María Amelia,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,BASUALDO MARCELA MARIA AMELIA,2020|2021|2022|2023,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-blanco-natalia-miriam,Blanco Natalia Miriam,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,BLANCO NATALIA MIRIAM,2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-bondarenko-maximiliano-ivan,Bondarenko Maximiliano Iván,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-bontempo-leticia-ines,Bontempo Leticia Inés,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,BONTEMPO LETICIA INES,2017|2018|2020,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-braga-romina-natali,Braga Romina Natalí,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,COALICION CIVICA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-bugallo-di-prinzio-luciano-david,Bugallo Di Prinzio Luciano David,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,COALICION CIVICA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-bustos-maria-paula,Bustos María Paula,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-calvella-geraldine,Calvella Geraldine,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-carrizo-jazmin-ailen,Carrizo Jazmín Ailén,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-cascallares-mariano,Cascallares Mariano,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-castillo-christian-presidente-de-bloque,Castillo Christian Presidente De Bloque,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PTS - FIT,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-civale-matias-raul,Civale Matías Raúl,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UCR + CAMBIO FEDERAL,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-coitinho-maria-fernanda,Coitinho Maria Fernanda,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,COITINHO MARIA FERNANDA,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-colugnatti-oriana,Colugnatti Oriana,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-corvino-analia-ester,Corvino Analía Ester,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,CORVINO ANALIA ESTER,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-cuervo-gustavo-sergio-presidente-de-bloque,Cuervo Gustavo Sergio Presidente De Bloque,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,NUEVOS AIRES,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-de-jesus-juan-pablo,De Jesus Juan Pablo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-de-leo-jose-andres-presidente-de-bloque,De Leo José Andrés Presidente De Bloque,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,COALICION CIVICA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-di-cesare-german,Di Cesare German,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-dichiara-enrique-alejandro,Dichiara Enrique Alejandro,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-endere-martin-julian,Endere Martín Julián,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,ENDERE MARTIN JULIAN,2017,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,8,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-ba-dip-eslaiman-hector-ruben,Eslaiman Hector Ruben,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-esper-zamar-juan-jose-presidente-de-bloque,Esper Zamar Juan José Presidente De Bloque,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,DERECHA POPULAR,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-fernandez-maria-laura,Fernández Maria Laura,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN Y LIBERTAD,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,FERNANDEZ MARIA LAURA,2017|2018|2019|2020|2021|2022|2023|2024,sin_registro_oa_2017_2024_identidad_desambiguada,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",17,"La identidad oficial descarta todas las claves OA nominales recuperadas; buscar la DDJJ del régimen actual sin atribuir cifras de homónimos. La Cámara bonaerense vincula el perfil vigente de María Laura Fernández con su identificador de persona. Una nómina oficial de DDJJ que etiqueta DNI permite verificar, mediante un caso de control, que el sitio usa ese mismo esquema de identificadores. El cotejo reservado no coincide con ninguna de las tres claves OA homónimas."
prov-ba-dip-flores-yanz-evelyn-marlen,Flores Yanz Evelyn Marlen,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-forchieri-agustin,Forchieri Agustín,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-ba-dip-galvan-jose-renaldo,Galván José Renaldo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
