id,tema,institucion,titulo,url_original,archivo_local,fecha_descarga,fecha_publicacion,codigo_serie,periodo_utilizado,tipo,sha256,nota
e0_hcdn_historic_plenary_index_negative_control,ciclo_ajuste_e0_fiscal,Honorable Cámara de Diputados de la Nación,Índice histórico de versiones taquigráficas y reuniones plenarias,https://www4.hcdn.gov.ar/sesionesxml/reuniones.php,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/hcdn_indice_reuniones_historicas.html,2026-08-30,consulta 2026-08-30,Versiones Taquigráficas; reuniones; sumarios,histórico hasta período 133; consulta 2026,HTML oficial · captura preservada,ead063451f983ba1eff810c28dd1330c968684470a73aca8181226c2d106df3b,V135 E0: búsqueda exacta de variantes de ambos OV sin coincidencia; control negativo limitado al índice público preservado.
e0_agan_current_archive_services,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación · Archivo General de Administración Nacional,"Archivo General de Administración Nacional · alcance, fondos y servicios",https://www.argentina.gob.ar/economia/sechacienda/cgn/archivogeneral,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/argentina_agan_archivo_general_actual.html,2026-08-30,consulta 2026-08-30,AGAN; documentación respaldatoria; SAF; investigadores,actual; fondos históricos,HTML oficial · captura preservada,f2077fcaf5b8aa354ff64871e8a14cad8af069053d6562de1975e60328df6c51,V136 E0: AGAN preserva documentación respaldatoria financiera ejecutada por los SAF y presta servicio de consulta sobre fondos históricos.
e0_amiddf_financial_document_images,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,AMIDDF · Archivo de Movimiento de Imágenes Digitales de Documentación Financiera,https://www.argentina.gob.ar/economia/administracionfinancieragubernamental/otrossistemas/amiddf,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/argentina_amiddf_imagenes_documentacion_financiera.html,2026-08-30,consulta 2026-08-30,AMIDDF; originales en papel; expedientes; imágenes; SIDIF,actual; documentación histórica,HTML oficial · captura preservada,2a82c85ded72c4a008463646d205d8e702227390d46c9b768c186c5ca804a692,"V136 E0: AMIDDF recibe, custodia, describe y digitaliza originales en papel de movimientos de fondos y permite recorrer cuerpos de expediente."
e0_cgn_circular_07_2008_transaf_entes_transition,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Circular CGN 07/2008 · reemplazo del módulo Entes SIDIF Central por e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/2008/cir07.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_circular_07_2008_transaf_entes.html,2026-08-30,2008-10-17,Circular 07/08; Entes; SIDIF Central; e-SIDIF; TRANSAF,2008,HTML oficial · captura preservada,abc3bacbef9b4d86adebc41256c7513fce69a841f6aa35228c27e44621c2f108,V136 E0: el 20/10/2008 sólo Entes fue sustituido; los diseños de archivos propios vía TRANSAF permanecían sin cambios.
e0_cgn_account_2008_esidif_module_scope,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2008 · alcance de implantación e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2008/tomoii/11jur50.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2008_jur50_esidif_modules.html,2026-08-30,2009,Jurisdicción 50; e-SIDIF; módulos implantados; TGN,2008,HTML oficial · captura preservada,ce9f5e48de18c4aff2664afc368e71fea2f200507f93c03666dd4cd7b6eca3ac,"V136 E0: en 2008 e-SIDIF cubría formulación y funciones rectoras listadas, no el módulo Gastos; TGN operaba sus módulos y archivos."
e0_cgn_account_2009_esidif_payments_development,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2009 · etapas de pagos y desarrollo de Gastos e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2009/tomoi/03aspectos.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2009_aspectos_esidif_pagos.html,2026-08-30,2010,e-SIDIF; Pagos Etapa 1; Pagos Etapa 2; Gastos; CRYL,2009,HTML oficial · captura preservada,2318e0f7dfb633f568b6f8dc589b03665846aec8e07caab2079783465ff4f5a0,V136 E0: Pagos Etapa 1/Gastos aparece en mayo de 2009 y Etapa 2 en octubre/noviembre; CRYL se incorpora expresamente a recepción de movimientos en 2009.
e0_cgn_account_2010_esidif_spending_rollout,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2010 · despliegue del módulo Gastos e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2010/tomoi/03aspectos.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2010_aspectos_esidif_gastos.html,2026-08-30,2011,e-SIDIF; Gastos; C-41; C-42; ROP; SAF 355; SAF 356,2010,HTML oficial · captura preservada,d0959a23bf1fd016f5ed38d07403201826b634613e55e4910680ab7c06848fc1,"V136 E0: C-41/C-42 manual aparece en mayo de 2010, recepción física ROP en julio y administración local SAF 355 en septiembre."
e0_cgn_account_2011_esidif_saf356_first_spending,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2011 · primer Gastos e-SIDIF en SAF 356 y pago virtual,https://www.economia.gob.ar/hacienda/cgn/cuenta/2011/tomoii/jur50.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2011_jur50_esidif_gastos_saf356.html,2026-08-30,2012,e-SIDIF; SAF 356; Gastos; orden de pago virtual; 50% SAF,2011,HTML oficial · captura preservada,0e56b77da1c227d45e5850ff75efe65e08d5a030dcd6b3f1d4ae9c8fc9610754,V136 E0: en 2011 comienza el modelo virtual y se informa la primera versión de Gastos en SAF 356; sólo 50% de SAF usaba el nuevo sistema de pagos.
e0_cgn_disposition_20_2007_agan_quality,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,"Disposición CGN 20/2007 · AGAN, accesibilidad y servicio documental",https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2007/Disp20.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_disposicion_20_2007_agan_archivo_financiero.html,2026-08-30,2007-08-13,Disposición 20/2007; AGAN; accesibilidad; confidencialidad,2007,HTML oficial · captura preservada,fa157d8fe62b982b6d6e3df0a485462fe53e574f79fbfde577223d79c1a0d300,"V136 E0: CGN afirma su competencia sobre AGAN y exige acceso oportuno, preciso, confiable y documentado."
e0_cgn_disposition_54_2008_order_expiry_partial,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Disposición CGN 54/2008 · caducidad y pagos parciales de órdenes,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2008/disp54/disp54.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_disposicion_54_2008_caducidad_ordenes.html,2026-08-30,2008-12-12,Disposición 54/2008; SIDIF; caducidad; pago parcial,2008,HTML oficial · captura preservada,cd3fb95b812bca412c07cfe9de72bbb29bca7f0c1ed2c35c6ff8adec2450497f,"V136 E0: la orden conformada caduca al cierre del ejercicio siguiente, con excepción cuando el SAF realizó pagos parciales antes de caducar."
e0_cgn_tgn_joint_disposition_13_16_2009_payment_records,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación / Tesorería General de la Nación,Disposición Conjunta CGN 13/2009 y TGN 16/2009 · presentación y selección de órdenes de pago,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2009/disp13.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_tgn_disposicion_13_16_2009_ordenes_pago.html,2026-08-30,2009-06-26,Disposición Conjunta 13/2009 y 16/2009; C-41; lista diaria; CUT,2009; procedimiento inmediato posterior a 2008,HTML oficial · captura preservada,42292773a13c2e42cfd4aa6c8652d47a8c95137429192fc65a52f4a56b9b4237,"V136 E0: exige copia papel C-41, listas diarias firmadas y autorizaciones con beneficiario, CUIT, banco/cuenta e importe, según clase de organismo."
e0_agan_current_coordination_contact,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación · Coordinación Archivo General,Coordinación Archivo General · competencia y contacto publicado,https://www.economia.gob.ar/hacienda/cgn/competencia/archivo.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/economia_agan_competencia_contacto.html,2026-08-30,s/f; captura 2026-08-30,Coordinación Archivo General; mherri@mecon.gov.ar; 54-11-4349-7824,página institucional publicada,HTML oficial · captura preservada,01986c35b5439694cff2e793fa658141c47f0484a0154dc43aedd2afa366669d,"V136 E0: la coordinación recibe, custodia, ordena y facilita documentación para control; contacto publicado, no contactado."
e0_cgn_disposition_46_1998_amiddf_procedure,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Disposición CGN 46/1998 · procedimiento AMIDDF,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/1998/disp46/dis46.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_46_1998_amiddf_procedure.html,2026-08-30,1998-11-03,Disposición 46/98; AMIDDF,1998; documentos desde 1992,HTML oficial · captura preservada,3eeefabb14659306496238edd09d7e85ae2845160e01c3598f140f22967ccb59,"V137 E0: aprueba el procedimiento de envío, recepción, consulta, retiro y devolución de documentación financiera en AMIDDF."
e0_cgn_disposition_46_1998_amiddf_annex,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,"Anexo Disposición CGN 46/1998 · remisión, consulta y custodia AMIDDF",https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/1998/disp46/adis46.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_46_1998_amiddf_annex.html,2026-08-30,1998-11-03,Anexo Disposición 46/98,1998; documentos desde 1992,HTML oficial · captura preservada,1fe54fe96949625a1f6df57a986bd036b1e34ecf21e4ca1e4cfa4df978a0f033,"V137 E0: fija productor/remitente, serie, subserie, ejercicio, caja, tipo y número documental, desafectación y responsabilidades de custodia."
e0_cgn_disposition_46_1998_amiddf_remittance_form,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Planilla de remisión de documentación al AMIDDF,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/1998/disp46/anexo46.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_46_1998_remittance_form.pdf,2026-08-30,1998-11-03,Planilla de Remisión AMIDDF,1998; documentos desde 1992,PDF oficial · captura preservada,43ede7a9afb026adaf06f081d72b815a68708b58062ad48a56e8cc4970cc2b4f,V137 E0: formulario oficial visualmente verificado con los campos necesarios para pedir primero el índice de remisión preexistente.
e0_cgn_circular_30_1994_supporting_document_archive,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Circular CGN 30/1994 · archivo de documentación respaldatoria,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1994/cir30.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_circular_30_1994_valid_supporting_documentation.html,2026-08-30,1994-09-16,Circular 30/94,1994; regla general,HTML oficial · captura preservada,d855a80c08ba0832cfdf1ff724eb1316889901875fe4b95b2017fec54dcd88e5,V137 E0: las unidades de registro deben archivar el respaldo para rápida localización y responden por su integridad.
e0_cgn_circular_33_1995_paper_form_scope,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Circular CGN 33/1995 · alcance de formularios en papel,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1995/cir33.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_circular_33_1995_bna_bcra_external_payment_exception.html,2026-08-30,1995-08-16,Circular 33/95; C-41; SAF 355/356,1995-2009,HTML oficial · captura preservada,3a919aeb29ee25eef9aebb5fb90cd9bb49747e3ab1d3d7ee1dc934f545475458,V137 E0: regla vigente hasta su derogación expresa en marzo de 2009; conserva una ambigüedad de alcance que se congela como tal.
e0_cgn_disposition_28_2001_c43_negative_control,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Disposición CGN 28/2001 · formulario C-43,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2001/disp28/disp28_c43.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_28_2001_formulario_c_archive_flow.html,2026-08-30,2001,Disposición 28/01; C-43,2001,HTML oficial · captura preservada,9a4fea8dfae4512de3fce130815529d67f9a966fe545453187df84ec5ec71def,V137 control negativo: se preserva para impedir que un formulario C-43 se presente como evidencia C-41.
e0_cgn_circular_16_2000_c43_negative_control,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Circular CGN 16/2000 · flujos C-43 SIDIF/SAF,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/2000/cir16.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_circular_16_2000_form_c_flows.html,2026-08-30,2000,Circular 16/00; C-43,2000,HTML oficial · captura preservada,32af05052e4f0074a4eff9835bc6398510e99b5659974d98778fdfbb13a10642,V137 control negativo: el título y contenido limitan la fuente al C-43.
e0_cgn_circular_19_1995_transaf_paper_timing,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Circular CGN 19/1995 · plazo papel posterior a TRANSAF,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1995/cir19.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_circular_19_1995_c41_transaf_paper_timing.html,2026-08-30,1995-04-20,Circular 19/95; C-41; TRANSAF,1995; continuidad 2008 no cerrada,HTML oficial · captura preservada,6c0899ca32f603eb0bb4f826d7cdcd87a174a14c43ab5f3902a55bcac9a16852,V137 E0: los formularios alcanzados debían presentarse el primer día hábil tras confirmar TRANSAF o se daba de baja la transmisión.
e0_cgn_circular_05_2013_c41_paper_ordering,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Circular CGN 05/2013 · orden físico de C-41,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/2013/cir05.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_circular_05_2013_c41_paper_ordering.html,2026-08-30,2013-04-11,Circular 05/13; C-41,2013,HTML oficial · captura preservada,8be4a42e138fd550fd664001734bb9dbd3450e7a32f723a41aacb5468d91a214,V137 E0: las C-41 papel presentadas debían ordenarse por tipo y número para su ubicación y posterior envío a TGN.
e0_argentina_decree_1344_2007_original_finance_rule,ciclo_ajuste_e0_fiscal,Poder Ejecutivo Nacional,Decreto 1344/2007 · reglamento financiero original aplicable en 2008,https://www.argentina.gob.ar/normativa/nacional/decreto-1344-2007-133006/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/argentina_decreto_1344_2007_texto_original.html,2026-08-30,2007-10-04,"Decreto 1344/07; arts. 6, 9, 31, 35",2007-2008,HTML oficial · captura preservada,255480068e5a0758c1f5ae42731ecab4dd09a926785ae8688f3e28705c23bca2,"V137 E0: fija SAF 355/Jurisdicción 90, archivo de respaldos, orden formal y que pagado opera sólo al cancelar la orden."
e0_argentina_law_27275_updated_access,ciclo_ajuste_e0_fiscal,Congreso de la Nación / InfoLEG,Ley 27.275 · texto actualizado de acceso a la información,https://www.argentina.gob.ar/normativa/nacional/265949/actualizacion,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/argentina_ley_27275_texto_actualizado.html,2026-08-30,texto actualizado consultado 2026-08-30,"Ley 27.275; arts. 1, 4, 5, 9-15",vigente 2026,HTML oficial · captura preservada,87843d5f34a283dce489d0a35e97f52a826a80783fb521226dbd1ff971d98bd8,"V137 E0: habilita pedir índices y documentos preexistentes, transferencia en cinco días, tachas parciales y denegación fundada."
e0_argentina_economia_access_channel_2026,ciclo_ajuste_e0_fiscal,Ministerio de Economía,Canal de acceso a información pública del Ministerio de Economía,https://www.argentina.gob.ar/economia/transparencia/pedirinformacion,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/argentina_economia_solicitud_informacion_publica_2026.html,2026-08-30,actualizada 2026-06,RAIP; TAD; ciudadano@mecon.gov.ar,vigente 2026,HTML oficial · captura preservada,aff6f649eb8eb0bb2308ba924c437d5b5d00660e19e0e37725b5be464618d03a,"V137 E0: TAD, correo RAIP y mesa de entradas; 15 días hábiles, prórroga escrita y reclamo en 40 días."
e0_argentina_tad_public_information_route,ciclo_ajuste_e0_fiscal,Administración Pública Nacional,Trámite nacional de solicitud de información pública,https://www.argentina.gob.ar/solicitar-informacion-publica,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/argentina_solicitar_informacion_publica_tad.html,2026-08-30,consulta 2026-08-30,TAD; Ley 27.275,vigente 2026,HTML oficial · captura preservada,817890de7fbda959664cd66f35e318f62dfb758ba373794c7ae1619f03e10868,"V137 E0: cualquier persona puede pedir información sin motivar, sin abogado, gratuitamente y en cualquier formato disponible."
e0_tgn_manual_system_treasury_v1,ciclo_ajuste_e0_fiscal,Tesorería General de la Nación,El Sistema de Tesorería · Manual TGN versión 1.0,https://capacitacion.mecon.gob.ar/manuales/Tesoreria_manual_TGN.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/tgn_manual_sistema_tesoreria_v1.pdf,2026-08-30,2013-02,Manual TGN v1; Resolución 374/2007,reglas 2007 y operatoria documentada 2013,PDF oficial · captura preservada,3af4050e4d00f75ea0cbf49b3c8d84226b1debb58e65a39d167aaea65da02845,"V137 E0: deuda pública es Pagador TGN cualquiera sea el monto y el pago se descompone en selección, confirmación, medio, envío, rendición y conciliación."
e0_cgn_account_2008_saf355_356_crosswalk,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2008 · identificación SAF 355/356,https://www.economia.gob.ar/hacienda/cgn/cuenta/2008/sep/uepex.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_cuenta_2008_saf355_356_crosswalk.html,2026-08-30,2009,SAF 355; SAF 356,2008,HTML oficial · captura preservada,3244a20ebf2356ad63422017bcd66be7eae2954fe8e3d8ff01ff1c6b9465b71a,V137 E0: identifica SAF 355 como Dirección de Administración de la Deuda Pública y SAF 356 como Obligaciones a cargo del Tesoro.
e0_dgsiaf_siche_landing,ciclo_ajuste_e0_fiscal,Dirección General de Sistemas Informáticos de Administración Financiera,SICHE · Sistema de Consulta de Información para Sistemas Heredados,https://www.argentina.gob.ar/economia/sechacienda/dgsiaf/siche,/research/ciclo_ajuste/inputs/historical_retrieval/v138/binaries/argentina_dgsiaf_siche_landing.html,2026-08-30,consulta 2026-08-30,SICHE,vigente 2026,HTML oficial · captura preservada,b3b406e2fc8c877697c5079c9b5c93602cbeee4bb942687f50441cfb918d8643,V138 E0: confirma que SICHE estandariza el acceso a información de sistemas desafectados.
e0_dgsiaf_slu_landing,ciclo_ajuste_e0_fiscal,Dirección General de Sistemas Informáticos de Administración Financiera,SLU · manuales y transición a SICHE,https://www.argentina.gob.ar/economia/sechacienda/dgsiaf/slu,/research/ciclo_ajuste/inputs/historical_retrieval/v138/binaries/argentina_dgsiaf_slu_landing.html,2026-08-30,consulta 2026-08-30,SLU,sistemas heredados,HTML oficial · captura preservada,47cdbd46df0303a4ff3ba93a2ef5df7d596584843447d2c67cdd46f1520524a9,V138 E0: publica los manuales históricos y declara que la información SLU se disponibiliza en SICHE.
